x,y
71.712,104.544
35.424,148.608
37.152,153.792
31.968,77.76
38.016,100.224
31.968,138.24
31.968,120.096
69.12,103.68
41.472,44.064
33.696,94.176
105.408,37.152
44.928,106.272
53.568,54.432
64.8,117.504
44.064,118.368
31.968,134.784
69.984,127.872
68.256,95.904
31.968,138.24
42.336,224.64
55.296,121.824
45.792,127.008
66.528,137.376
50.976,127.008
31.968,205.632
47.52,75.168
63.072,87.264
54.432,158.112
40.608,104.544
26.784,127.008
31.104,139.104
78.624,63.936
38.016,140.832
43.2,114.912
89.856,168.48
57.024,115.776
69.12,92.448
42.336,98.496
44.928,78.624
31.104,115.776
63.072,134.784
31.968,125.28
39.744,134.784
83.808,116.64
38.88,190.08
25.056,115.776
76.896,139.968
79.488,160.704
50.112,76.032
102.816,64.8
31.968,108.0
69.12,124.416
32.832,190.944
63.072,116.64
43.2,167.616
83.808,110.592
67.392,117.504
63.072,106.272
43.2,120.096
87.264,98.496
32.832,52.704
73.44,63.072
86.4,122.688
83.808,96.768
66.528,157.248
82.08,147.744
47.52,100.224
50.976,87.264
69.12,116.64
63.072,117.504
48.384,169.344
49.248,138.24
91.584,63.936
77.76,105.408
52.704,63.936
29.376,70.848
25.92,127.872
52.704,193.536
60.48,121.824
67.392,116.64
65.664,75.168
59.616,76.032
68.256,124.416
51.84,53.568
33.696,63.072
64.8,50.976
68.256,149.472
73.44,69.984
42.336,104.544
76.032,106.272
33.696,107.136
68.256,91.584
69.12,96.768
43.2,114.912
69.984,50.112
42.336,41.472
95.04,68.256
60.48,133.056
75.168,115.776
72.576,146.88
38.016,152.928
69.984,125.28
24.192,63.072
31.968,93.312
83.808,161.568
54.432,146.88
74.304,91.584
53.568,115.776
31.104,65.664
76.032,62.208
38.016,66.528
26.784,101.088
44.064,163.296
41.472,139.104
69.12,95.904
44.064,137.376
38.88,141.696
31.104,115.776
36.288,178.848
31.104,184.032
58.752,120.96
61.344,95.904
60.48,43.2
56.16,99.36
30.24,123.552
63.936,85.536
27.648,145.152
29.376,61.344
38.88,146.016
43.2,66.528
92.448,82.944
113.184,160.704
50.112,130.464
39.744,126.144
31.104,63.072
32.832,83.808
58.752,126.144
42.336,132.192
42.336,105.408
31.968,202.176
62.208,127.008
31.968,149.472
57.024,160.704
69.984,66.528
42.336,95.04
32.832,134.784
72.576,54.432
74.304,48.384
68.256,72.576
31.968,51.84
41.472,116.64
52.704,62.208
60.48,135.648
95.04,61.344
85.536,89.856
85.536,128.736
48.384,146.016
76.032,85.536
44.928,68.256
59.616,148.608
42.336,154.656
70.848,133.056
44.928,85.536
95.04,51.84
43.2,64.8
31.968,62.208
73.44,146.88
42.336,125.28
32.832,175.392
42.336,127.008
34.56,69.12
37.152,128.736
63.072,171.072
75.168,76.896
55.296,82.944
43.2,165.024
30.24,77.76
84.672,95.904
88.128,49.248
65.664,115.776
56.16,136.512
54.432,137.376
79.488,135.648
73.44,157.248
78.624,179.712
48.384,51.84
26.784,84.672
42.336,112.32
32.832,61.344
30.24,74.304
74.304,84.672
107.136,111.456
