course_id,sched_1_355,sched_2_1035,sched_3_418,sched_4_2543,stop_1_355,stop_2_1035,stop_3_418,stop_4_2543,stay_1_355,stay_2_1035,stay_3_418,stay_4_2543,daily_course,weekly_course,t_stop1_to_stop2,t_stop2_to_stop3,t_stop3_to_stop4,sched_1_355_s,sched_2_1035_s,sched_3_418_s,sched_4_2543_s,stop_1_355_s,stop_2_1035_s,stop_3_418_s,stop_4_2543_s,t_stop1_to_stop2_original
1143543,2020-01-14 15:12:29.952,2020-01-14 15:14:30.048,2020-01-14 15:16:30.144,2020-01-14 15:19:29.856,2020-01-14 15:11:36.384,2020-01-14 15:14:04.128,2020-01-14 15:15:50.400,2020-01-14 15:17:54.816,1.0,0.0,2.0,0.5,8,64,147.744,106.272,124.416,1579007549.952,1579007670.048,1579007790.144,1579007969.856,1579007496.384,1579007644.128,1579007750.4,1579007874.816,147.744
1143545,2020-01-14 16:29:29.760,2020-01-14 16:31:29.856,2020-01-14 16:33:29.952,2020-01-14 16:36:29.664,2020-01-14 16:28:51.744,2020-01-14 16:30:37.152,2020-01-14 16:31:40.224,2020-01-14 16:34:34.752,0.0,0.0,0.0,0.5,9,65,105.408,63.072,174.528,1579012169.76,1579012289.856,1579012409.952,1579012589.664,1579012131.744,1579012237.152,1579012300.224,1579012474.752,105.408
1143547,2020-01-14 17:41:29.760,2020-01-14 17:43:29.856,2020-01-14 17:45:29.952,2020-01-14 17:48:29.664,2020-01-14 17:47:55.968,2020-01-14 17:51:01.728,2020-01-14 17:55:14.016,2020-01-14 17:58:03.360,1.0,2.0,0.5,1.0,10,66,185.76,252.288,169.344,1579016489.76,1579016609.856,1579016729.952,1579016909.664,1579016875.968,1579017061.728,1579017314.016,1579017483.36,185.76
1143549,2020-01-14 18:52:30.144,2020-01-14 18:54:30.240,2020-01-14 18:56:30.336,2020-01-14 18:59:30.048,2020-01-14 19:07:14.880,2020-01-14 19:10:25.824,2020-01-14 19:11:48.768,2020-01-14 19:16:00.192,2.0,0.0,2.0,0.5,11,67,190.944,82.944,251.424,1579020750.144,1579020870.24,1579020990.336,1579021170.048,1579021634.88,1579021825.824,1579021908.768,1579022160.192,190.944
1143551,2020-01-14 19:59:30.336,2020-01-14 20:00:29.952,2020-01-14 20:02:30.048,2020-01-14 20:04:30.144,2020-01-14 20:17:07.008,2020-01-14 20:19:52.896,2020-01-14 20:20:55.968,2020-01-14 20:23:43.584,1.0,0.0,0.0,1.0,12,68,165.888,63.072,167.616,1579024770.336,1579024829.952,1579024950.048,1579025070.144,1579025827.008,1579025992.896,1579026055.968,1579026223.584,165.888
1143553,2020-01-14 21:10:29.856,2020-01-14 21:11:30.336,2020-01-14 21:13:30.432,2020-01-14 21:15:29.664,2020-01-14 21:16:35.328,2020-01-14 21:18:30.240,2020-01-14 21:19:01.344,2020-01-14 21:21:49.824,1.0,0.0,0.5,0.5,13,69,114.912,31.104,168.48,1579029029.856,1579029090.336,1579029210.432,1579029329.664,1579029395.328,1579029510.24,1579029541.344,1579029709.824,114.912
1143527,2020-01-15 05:30:29.664,2020-01-15 05:31:30.144,2020-01-15 05:33:30.240,2020-01-15 05:35:30.336,2020-01-15 05:30:20.160,2020-01-15 05:31:19.776,2020-01-15 05:32:35.808,2020-01-15 05:35:42.432,0.0,0.0,0.0,1.0,1,70,59.616,76.032,186.624,1579059029.664,1579059090.144,1579059210.24,1579059330.336,1579059020.16,1579059079.776,1579059155.808,1579059342.432,59.616
1143529,2020-01-15 06:42:29.664,2020-01-15 06:43:30.144,2020-01-15 06:45:30.240,2020-01-15 06:47:30.336,2020-01-15 06:42:09.792,2020-01-15 06:43:20.640,2020-01-15 06:44:33.216,2020-01-15 06:48:16.992,1.0,0.5,1.0,0.0,2,71,70.848,72.576,223.776,1579063349.664,1579063410.144,1579063530.24,1579063650.336,1579063329.792,1579063400.64,1579063473.216,1579063696.992,70.848
1143531,2020-01-15 07:44:30.048,2020-01-15 07:46:30.144,2020-01-15 07:48:30.240,2020-01-15 07:51:29.952,2020-01-15 07:54:31.392,2020-01-15 07:56:19.392,2020-01-15 07:57:30.240,2020-01-15 08:00:18.720,1.0,0.0,0.0,1.0,3,72,108.0,70.848,168.48,1579067070.048,1579067190.144,1579067310.24,1579067489.952,1579067671.392,1579067779.392,1579067850.24,1579068018.72,108.0
1143533,2020-01-15 08:58:30.144,2020-01-15 09:00:30.240,2020-01-15 09:02:30.336,2020-01-15 09:05:30.048,2020-01-15 09:05:25.728,2020-01-15 09:07:41.376,2020-01-15 09:09:02.592,2020-01-15 09:12:12.672,2.0,0.5,0.0,1.0,4,73,135.648,81.216,190.08,1579071510.144,1579071630.24,1579071750.336,1579071930.048,1579071925.728,1579072061.376,1579072142.592,1579072332.672,135.648
1143535,2020-01-15 10:28:30.144,2020-01-15 10:30:30.240,2020-01-15 10:32:30.336,2020-01-15 10:35:30.048,2020-01-15 10:28:31.008,2020-01-15 10:30:40.608,2020-01-15 10:32:14.784,2020-01-15 10:34:38.208,1.0,1.0,0.0,0.5,5,74,129.6,94.176,143.424,1579076910.144,1579077030.24,1579077150.336,1579077330.048,1579076911.008,1579077040.608,1579077134.784,1579077278.208,129.6
1143537,2020-01-15 11:39:29.664,2020-01-15 11:41:29.760,2020-01-15 11:43:29.856,2020-01-15 11:46:30.432,2020-01-15 11:40:07.680,2020-01-15 11:42:00.864,2020-01-15 11:43:54.912,2020-01-15 11:46:03.648,0.5,1.0,1.0,1.0,6,75,113.184,114.048,128.736,1579081169.664,1579081289.76,1579081409.856,1579081590.432,1579081207.68,1579081320.864,1579081434.912,1579081563.648,113.184
1143539,2020-01-15 12:50:30.048,2020-01-15 12:52:30.144,2020-01-15 12:54:30.240,2020-01-15 12:57:29.952,2020-01-15 12:52:22.368,2020-01-15 12:54:44.064,2020-01-15 12:57:22.176,2020-01-15 13:00:21.024,1.0,0.5,1.0,0.5,7,76,141.696,158.112,178.848,1579085430.048,1579085550.144,1579085670.24,1579085849.952,1579085542.368,1579085684.064,1579085842.176,1579086021.024,141.696
1143541,2020-01-15 14:01:30.432,2020-01-15 14:03:29.664,2020-01-15 14:05:29.760,2020-01-15 14:08:30.336,2020-01-15 14:02:15.360,2020-01-15 14:04:51.744,2020-01-15 14:06:00.000,2020-01-15 14:08:49.344,2.0,1.0,0.5,0.5,8,77,156.384,68.256,169.344,1579089690.432,1579089809.664,1579089929.76,1579090110.336,1579089735.36,1579089891.744,1579089960.0,1579090129.344,156.384
1143543,2020-01-15 15:12:29.952,2020-01-15 15:14:30.048,2020-01-15 15:16:30.144,2020-01-15 15:19:29.856,2020-01-15 15:12:36.000,2020-01-15 15:14:45.600,2020-01-15 15:16:36.192,2020-01-15 15:19:35.040,1.0,1.0,1.0,1.0,9,78,129.6,110.592,178.848,1579093949.952,1579094070.048,1579094190.144,1579094369.856,1579093956.0,1579094085.6,1579094196.192,1579094375.04,129.6
1143545,2020-01-15 16:29:29.760,2020-01-15 16:31:29.856,2020-01-15 16:33:29.952,2020-01-15 16:36:29.664,2020-01-15 16:29:53.952,2020-01-15 16:33:12.672,2020-01-15 16:34:58.080,2020-01-15 16:37:37.056,2.0,1.0,0.0,1.0,10,79,198.72,105.408,158.976,1579098569.76,1579098689.856,1579098809.952,1579098989.664,1579098593.952,1579098792.672,1579098898.08,1579099057.056,198.72
1143547,2020-01-15 17:41:29.760,2020-01-15 17:43:29.856,2020-01-15 17:45:29.952,2020-01-15 17:48:29.664,2020-01-15 17:47:16.224,2020-01-15 17:49:18.048,2020-01-15 17:51:11.232,2020-01-15 17:56:21.408,1.0,0.0,2.0,1.0,11,80,121.824,113.184,310.176,1579102889.76,1579103009.856,1579103129.952,1579103309.664,1579103236.224,1579103358.048,1579103471.232,1579103781.408,121.824
1143549,2020-01-15 18:52:30.144,2020-01-15 18:54:30.240,2020-01-15 18:56:30.336,2020-01-15 18:59:30.048,2020-01-15 19:14:32.064,2020-01-15 19:17:00.672,2020-01-15 19:18:32.256,2020-01-15 19:21:46.656,2.0,1.0,1.0,1.0,12,81,148.608,91.584,194.4,1579107150.144,1579107270.24,1579107390.336,1579107570.048,1579108472.064,1579108620.672,1579108712.256,1579108906.656,148.608
1143551,2020-01-15 19:59:30.336,2020-01-15 20:00:29.952,2020-01-15 20:02:30.048,2020-01-15 20:04:30.144,2020-01-15 20:35:38.976,2020-01-15 20:40:13.728,2020-01-15 20:41:39.264,2020-01-15 20:43:55.776,4.0,0.5,0.0,0.5,13,82,274.752,85.536,136.512,1579111170.336,1579111229.952,1579111350.048,1579111470.144,1579113338.976,1579113613.728,1579113699.264,1579113835.776,274.752
1143527,2020-01-16 05:30:29.664,2020-01-16 05:31:30.144,2020-01-16 05:33:30.240,2020-01-16 05:35:30.336,2020-01-16 05:30:51.264,2020-01-16 05:31:52.608,2020-01-16 05:33:37.152,2020-01-16 05:36:08.352,0.5,0.5,1.0,0.5,1,83,61.344,104.544,151.2,1579145429.664,1579145490.144,1579145610.24,1579145730.336,1579145451.264,1579145512.608,1579145617.152,1579145768.352,61.344
1143529,2020-01-16 06:42:29.664,2020-01-16 06:43:30.144,2020-01-16 06:45:30.240,2020-01-16 06:47:30.336,2020-01-16 06:44:09.024,2020-01-16 06:45:55.296,2020-01-16 06:47:00.096,2020-01-16 06:50:11.040,0.5,0.5,0.5,0.5,2,84,106.272,64.8,190.944,1579149749.664,1579149810.144,1579149930.24,1579150050.336,1579149849.024,1579149955.296,1579150020.096,1579150211.04,106.272
1143531,2020-01-16 07:44:30.048,2020-01-16 07:46:30.144,2020-01-16 07:48:30.240,2020-01-16 07:51:29.952,2020-01-16 07:51:10.944,2020-01-16 07:53:17.088,2020-01-16 07:55:24.960,2020-01-16 07:58:14.304,1.0,1.0,0.5,1.0,3,85,126.144,127.872,169.344,1579153470.048,1579153590.144,1579153710.24,1579153889.952,1579153870.944,1579153997.088,1579154124.96,1579154294.304,126.144
1143533,2020-01-16 08:58:30.144,2020-01-16 09:00:30.240,2020-01-16 09:02:30.336,2020-01-16 09:05:30.048,2020-01-16 09:02:38.112,2020-01-16 09:05:03.264,2020-01-16 09:06:08.928,2020-01-16 09:08:38.400,2.0,0.0,0.0,1.0,4,86,145.152,65.664,149.472,1579157910.144,1579158030.24,1579158150.336,1579158330.048,1579158158.112,1579158303.264,1579158368.928,1579158518.4,145.152
1143535,2020-01-16 10:28:30.144,2020-01-16 10:30:30.240,2020-01-16 10:32:30.336,2020-01-16 10:35:30.048,2020-01-16 10:29:19.392,2020-01-16 10:31:28.992,2020-01-16 10:32:55.392,2020-01-16 10:36:04.608,1.5,0.5,0.5,1.0,5,87,129.6,86.4,189.216,1579163310.144,1579163430.24,1579163550.336,1579163730.048,1579163359.392,1579163488.992,1579163575.392,1579163764.608,129.6
1143537,2020-01-16 11:39:29.664,2020-01-16 11:41:29.760,2020-01-16 11:43:29.856,2020-01-16 11:46:30.432,2020-01-16 11:40:48.288,2020-01-16 11:43:12.576,2020-01-16 11:44:57.984,2020-01-16 11:48:27.072,1.0,0.0,1.0,0.5,6,88,144.288,105.408,209.088,1579167569.664,1579167689.76,1579167809.856,1579167990.432,1579167648.288,1579167792.576,1579167897.984,1579168107.072,144.288
1143539,2020-01-16 12:50:30.048,2020-01-16 12:52:30.144,2020-01-16 12:54:30.240,2020-01-16 12:57:29.952,2020-01-16 12:52:16.320,2020-01-16 12:53:40.992,2020-01-16 12:55:04.800,2020-01-16 12:58:16.608,0.5,0.0,2.0,1.0,7,89,84.672,83.808,191.808,1579171830.048,1579171950.144,1579172070.24,1579172249.952,1579171936.32,1579172020.992,1579172104.8,1579172296.608,84.672
1143541,2020-01-16 14:01:30.432,2020-01-16 14:03:29.664,2020-01-16 14:05:29.760,2020-01-16 14:08:30.336,2020-01-16 14:04:38.784,2020-01-16 14:06:44.064,2020-01-16 14:08:31.200,2020-01-16 14:12:23.616,1.0,0.5,1.0,0.5,8,90,125.28,107.136,232.416,1579176090.432,1579176209.664,1579176329.76,1579176510.336,1579176278.784,1579176404.064,1579176511.2,1579176743.616,125.28
1143543,2020-01-16 15:12:29.952,2020-01-16 15:14:30.048,2020-01-16 15:16:30.144,2020-01-16 15:19:29.856,2020-01-16 15:11:42.432,2020-01-16 15:13:48.576,2020-01-16 15:15:36.576,2020-01-16 15:18:38.880,1.0,1.0,2.0,1.0,9,91,126.144,108.0,182.304,1579180349.952,1579180470.048,1579180590.144,1579180769.856,1579180302.432,1579180428.576,1579180536.576,1579180718.88,126.144
1143545,2020-01-16 16:29:29.760,2020-01-16 16:31:29.856,2020-01-16 16:33:29.952,2020-01-16 16:36:29.664,2020-01-16 16:30:06.912,2020-01-16 16:31:54.048,2020-01-16 16:33:18.720,2020-01-16 16:35:45.600,1.0,0.0,0.5,1.0,10,92,107.136,84.672,146.88,1579184969.76,1579185089.856,1579185209.952,1579185389.664,1579185006.912,1579185114.048,1579185198.72,1579185345.6,107.136
1143547,2020-01-16 17:41:29.760,2020-01-16 17:43:29.856,2020-01-16 17:45:29.952,2020-01-16 17:48:29.664,2020-01-16 17:43:12.576,2020-01-16 17:45:18.720,2020-01-16 17:47:05.856,2020-01-16 17:52:02.208,1.0,0.0,1.0,0.5,11,93,126.144,107.136,296.352,1579189289.76,1579189409.856,1579189529.952,1579189709.664,1579189392.576,1579189518.72,1579189625.856,1579189922.208,126.144
1143549,2020-01-16 18:52:30.144,2020-01-16 18:54:30.240,2020-01-16 18:56:30.336,2020-01-16 18:59:30.048,2020-01-16 19:01:31.008,2020-01-16 19:03:59.616,2020-01-16 19:05:24.288,2020-01-16 19:07:53.760,1.5,0.5,1.0,1.0,12,94,148.608,84.672,149.472,1579193550.144,1579193670.24,1579193790.336,1579193970.048,1579194091.008,1579194239.616,1579194324.288,1579194473.76,148.608
1143551,2020-01-16 19:59:30.336,2020-01-16 20:00:29.952,2020-01-16 20:02:30.048,2020-01-16 20:04:30.144,2020-01-16 20:13:10.272,2020-01-16 20:14:13.344,2020-01-16 20:15:38.016,2020-01-16 20:19:51.168,0.5,0.5,0.0,0.5,13,95,63.072,84.672,253.152,1579197570.336,1579197629.952,1579197750.048,1579197870.144,1579198390.272,1579198453.344,1579198538.016,1579198791.168,63.072
1143553,2020-01-16 21:10:29.856,2020-01-16 21:11:30.336,2020-01-16 21:13:30.432,2020-01-16 21:15:29.664,2020-01-16 21:09:45.792,2020-01-16 21:11:37.248,2020-01-16 21:12:38.592,2020-01-16 21:15:47.808,1.5,0.0,0.5,1.0,14,96,111.456,61.344,189.216,1579201829.856,1579201890.336,1579202010.432,1579202129.664,1579201785.792,1579201897.248,1579201958.592,1579202147.808,111.456
1143527,2020-01-17 05:30:29.664,2020-01-17 05:31:30.144,2020-01-17 05:33:30.240,2020-01-17 05:35:30.336,2020-01-17 05:30:42.624,2020-01-17 05:31:47.424,2020-01-17 05:32:51.360,2020-01-17 05:36:02.304,0.0,0.0,1.0,1.0,1,1,64.8,63.936,190.944,1579231829.664,1579231890.144,1579232010.24,1579232130.336,1579231842.624,1579231907.424,1579231971.36,1579232162.304,64.8
1143529,2020-01-17 06:42:29.664,2020-01-17 06:43:30.144,2020-01-17 06:45:30.240,2020-01-17 06:47:30.336,2020-01-17 06:42:54.720,2020-01-17 06:45:44.064,2020-01-17 06:46:46.272,2020-01-17 06:50:17.088,1.5,0.5,0.5,0.0,2,2,169.344,62.208,210.816,1579236149.664,1579236210.144,1579236330.24,1579236450.336,1579236174.72,1579236344.064,1579236406.272,1579236617.088,169.344
1143531,2020-01-17 07:44:30.048,2020-01-17 07:46:30.144,2020-01-17 07:48:30.240,2020-01-17 07:51:29.952,2020-01-17 07:53:26.592,2020-01-17 07:55:56.928,2020-01-17 07:57:20.736,2020-01-17 08:00:29.952,2.0,0.5,0.0,1.0,3,3,150.336,83.808,189.216,1579239870.048,1579239990.144,1579240110.24,1579240289.952,1579240406.592,1579240556.928,1579240640.736,1579240829.952,150.336
1143533,2020-01-17 08:58:30.144,2020-01-17 09:00:30.240,2020-01-17 09:02:30.336,2020-01-17 09:05:30.048,2020-01-17 09:07:31.008,2020-01-17 09:09:16.416,2020-01-17 09:10:18.624,2020-01-17 09:14:32.640,1.0,0.0,2.0,1.0,4,4,105.408,62.208,254.016,1579244310.144,1579244430.24,1579244550.336,1579244730.048,1579244851.008,1579244956.416,1579245018.624,1579245272.64,105.408
1143535,2020-01-17 10:28:30.144,2020-01-17 10:30:30.240,2020-01-17 10:32:30.336,2020-01-17 10:35:30.048,2020-01-17 10:28:04.224,2020-01-17 10:30:10.368,2020-01-17 10:31:34.176,2020-01-17 10:34:47.712,1.0,0.5,1.0,0.5,5,5,126.144,83.808,193.536,1579249710.144,1579249830.24,1579249950.336,1579250130.048,1579249684.224,1579249810.368,1579249894.176,1579250087.712,126.144
1143537,2020-01-17 11:39:29.664,2020-01-17 11:41:29.760,2020-01-17 11:43:29.856,2020-01-17 11:46:30.432,2020-01-17 11:38:42.144,2020-01-17 11:40:48.288,2020-01-17 11:42:35.424,2020-01-17 11:45:35.136,1.0,1.0,0.5,1.0,6,6,126.144,107.136,179.712,1579253969.664,1579254089.76,1579254209.856,1579254390.432,1579253922.144,1579254048.288,1579254155.424,1579254335.136,126.144
1143539,2020-01-17 12:50:30.048,2020-01-17 12:52:30.144,2020-01-17 12:54:30.240,2020-01-17 12:57:29.952,2020-01-17 12:50:59.424,2020-01-17 12:51:41.760,2020-01-17 12:53:48.768,2020-01-17 12:56:39.840,0.0,0.5,1.0,1.0,7,7,42.336,127.008,171.072,1579258230.048,1579258350.144,1579258470.24,1579258649.952,1579258259.424,1579258301.76,1579258428.768,1579258599.84,42.336
1143541,2020-01-17 14:01:30.432,2020-01-17 14:03:29.664,2020-01-17 14:05:29.760,2020-01-17 14:08:30.336,2020-01-17 14:04:07.680,2020-01-17 14:06:57.888,2020-01-17 14:08:20.832,2020-01-17 14:10:27.840,2.0,0.5,0.5,1.0,8,8,170.208,82.944,127.008,1579262490.432,1579262609.664,1579262729.76,1579262910.336,1579262647.68,1579262817.888,1579262900.832,1579263027.84,170.208
1143543,2020-01-17 15:12:29.952,2020-01-17 15:14:30.048,2020-01-17 15:16:30.144,2020-01-17 15:19:29.856,2020-01-17 15:12:23.040,2020-01-17 15:14:07.584,2020-01-17 15:15:32.256,2020-01-17 15:18:44.064,0.5,0.5,0.5,1.0,9,9,104.544,84.672,191.808,1579266749.952,1579266870.048,1579266990.144,1579267169.856,1579266743.04,1579266847.584,1579266932.256,1579267124.064,104.544
1143545,2020-01-17 16:29:29.760,2020-01-17 16:31:29.856,2020-01-17 16:33:29.952,2020-01-17 16:36:29.664,2020-01-17 16:29:35.808,2020-01-17 16:30:38.880,2020-01-17 16:32:33.792,2020-01-17 16:35:36.096,0.0,0.5,0.5,1.0,10,10,63.072,114.912,182.304,1579271369.76,1579271489.856,1579271609.952,1579271789.664,1579271375.808,1579271438.88,1579271553.792,1579271736.096,63.072
1143547,2020-01-17 17:41:29.760,2020-01-17 17:43:29.856,2020-01-17 17:45:29.952,2020-01-17 17:48:29.664,2020-01-17 17:43:53.184,2020-01-17 17:45:37.728,2020-01-17 17:47:24.864,2020-01-17 17:50:13.344,1.0,1.0,1.0,1.0,11,11,104.544,107.136,168.48,1579275689.76,1579275809.856,1579275929.952,1579276109.664,1579275833.184,1579275937.728,1579276044.864,1579276213.344,104.544
1143549,2020-01-17 18:52:30.144,2020-01-17 18:54:30.240,2020-01-17 18:56:30.336,2020-01-17 18:59:30.048,2020-01-17 19:00:52.992,2020-01-17 19:02:17.664,2020-01-17 19:03:20.736,2020-01-17 19:07:57.216,0.0,0.0,2.0,0.5,12,12,84.672,63.072,276.48,1579279950.144,1579280070.24,1579280190.336,1579280370.048,1579280452.992,1579280537.664,1579280600.736,1579280877.216,84.672
1143551,2020-01-17 19:59:30.336,2020-01-17 20:00:29.952,2020-01-17 20:02:30.048,2020-01-17 20:04:30.144,2020-01-17 20:09:00.576,2020-01-17 20:10:44.256,2020-01-17 20:11:25.728,2020-01-17 20:14:02.976,1.0,0.0,0.5,1.0,13,13,103.68,41.472,157.248,1579283970.336,1579284029.952,1579284150.048,1579284270.144,1579284540.576,1579284644.256,1579284685.728,1579284842.976,103.68
1143553,2020-01-17 21:10:29.856,2020-01-17 21:11:30.336,2020-01-17 21:13:30.432,2020-01-17 21:15:29.664,2020-01-17 21:10:35.904,2020-01-17 21:12:02.304,2020-01-17 21:13:06.240,2020-01-17 21:15:34.848,0.5,0.0,0.5,1.0,14,14,86.4,63.936,148.608,1579288229.856,1579288290.336,1579288410.432,1579288529.664,1579288235.904,1579288322.304,1579288386.24,1579288534.848,86.4
1143800,2020-01-18 05:29:30.048,2020-01-18 05:30:29.664,2020-01-18 05:31:30.144,2020-01-18 05:33:30.240,2020-01-18 05:29:45.600,2020-01-18 05:30:40.896,2020-01-18 05:31:22.368,2020-01-18 05:34:12.576,0.0,0.0,0.0,0.0,1,15,55.296,41.472,170.208,1579318170.048,1579318229.664,1579318290.144,1579318410.24,1579318185.6,1579318240.896,1579318282.368,1579318452.576,55.296
1143802,2020-01-18 06:29:30.336,2020-01-18 06:30:29.952,2020-01-18 06:31:30.432,2020-01-18 06:33:29.664,2020-01-18 06:29:21.696,2020-01-18 06:30:25.632,2020-01-18 06:31:07.104,2020-01-18 06:33:54.720,0.0,0.0,1.0,1.0,2,16,63.936,41.472,167.616,1579321770.336,1579321829.952,1579321890.432,1579322009.664,1579321761.696,1579321825.632,1579321867.104,1579322034.72,63.936
1143804,2020-01-18 07:39:30.240,2020-01-18 07:41:30.336,2020-01-18 07:42:29.952,2020-01-18 07:44:30.048,2020-01-18 07:40:14.304,2020-01-18 07:40:48.000,2020-01-18 07:41:40.704,2020-01-18 07:44:09.312,0.0,0.0,0.5,0.5,3,17,33.696,52.704,148.608,1579325970.24,1579326090.336,1579326149.952,1579326270.048,1579326014.304,1579326048.0,1579326100.704,1579326249.312,33.696
1143806,2020-01-18 08:42:30.240,2020-01-18 08:44:30.336,2020-01-18 08:45:29.952,2020-01-18 08:47:30.048,2020-01-18 08:41:38.400,2020-01-18 08:42:31.968,2020-01-18 08:43:35.904,2020-01-18 08:46:33.888,0.0,0.0,0.0,1.0,4,18,53.568,63.936,177.984,1579329750.24,1579329870.336,1579329929.952,1579330050.048,1579329698.4,1579329751.968,1579329815.904,1579329993.888,53.568
1143808,2020-01-18 09:56:30.336,2020-01-18 09:58:30.432,2020-01-18 09:59:30.048,2020-01-18 10:01:30.144,2020-01-18 09:56:31.200,2020-01-18 09:57:42.048,2020-01-18 09:58:45.984,2020-01-18 10:02:21.120,0.0,0.0,0.5,1.0,5,19,70.848,63.936,215.136,1579334190.336,1579334310.432,1579334370.048,1579334490.144,1579334191.2,1579334262.048,1579334325.984,1579334541.12,70.848
1143810,2020-01-18 11:03:29.664,2020-01-18 11:05:29.760,2020-01-18 11:06:30.240,2020-01-18 11:08:30.336,2020-01-18 11:02:32.640,2020-01-18 11:03:57.312,2020-01-18 11:04:38.784,2020-01-18 11:08:11.328,1.0,0.0,0.5,1.0,6,20,84.672,41.472,212.544,1579338209.664,1579338329.76,1579338390.24,1579338510.336,1579338152.64,1579338237.312,1579338278.784,1579338491.328,84.672
1143812,2020-01-18 12:06:29.664,2020-01-18 12:08:29.760,2020-01-18 12:09:30.240,2020-01-18 12:11:30.336,2020-01-18 12:06:59.040,2020-01-18 12:09:29.376,2020-01-18 12:10:52.320,2020-01-18 12:14:28.320,2.0,0.5,1.0,0.5,7,21,150.336,82.944,216.0,1579341989.664,1579342109.76,1579342170.24,1579342290.336,1579342019.04,1579342169.376,1579342252.32,1579342468.32,150.336
1143814,2020-01-18 13:09:29.664,2020-01-18 13:11:29.760,2020-01-18 13:12:30.240,2020-01-18 13:14:30.336,2020-01-18 13:11:15.072,2020-01-18 13:12:38.880,2020-01-18 13:13:41.952,2020-01-18 13:16:31.296,1.0,0.0,1.0,1.0,8,22,83.808,63.072,169.344,1579345769.664,1579345889.76,1579345950.24,1579346070.336,1579345875.072,1579345958.88,1579346021.952,1579346191.296,83.808
1143816,2020-01-18 14:12:29.664,2020-01-18 14:14:29.760,2020-01-18 14:15:30.240,2020-01-18 14:17:30.336,2020-01-18 14:12:53.856,2020-01-18 14:15:23.328,2020-01-18 14:16:26.400,2020-01-18 14:18:11.808,2.0,0.0,0.0,1.0,9,23,149.472,63.072,105.408,1579349549.664,1579349669.76,1579349730.24,1579349850.336,1579349573.856,1579349723.328,1579349786.4,1579349891.808,149.472
1143818,2020-01-18 15:15:29.664,2020-01-18 15:17:29.760,2020-01-18 15:18:30.240,2020-01-18 15:20:30.336,2020-01-18 15:14:57.696,2020-01-18 15:17:03.840,2020-01-18 15:18:29.376,2020-01-18 15:19:53.184,1.0,0.0,0.0,0.5,10,24,126.144,85.536,83.808,1579353329.664,1579353449.76,1579353510.24,1579353630.336,1579353297.696,1579353423.84,1579353509.376,1579353593.184,126.144
1143820,2020-01-18 16:26:30.048,2020-01-18 16:28:30.144,2020-01-18 16:29:29.760,2020-01-18 16:31:29.856,2020-01-18 16:27:34.848,2020-01-18 16:30:20.736,2020-01-18 16:32:47.616,2020-01-18 16:33:49.824,1.0,2.0,0.0,1.0,11,25,165.888,146.88,62.208,1579357590.048,1579357710.144,1579357769.76,1579357889.856,1579357654.848,1579357820.736,1579357967.616,1579358029.824,165.888
