course_id,sched_1_355,sched_2_1035,sched_3_418,sched_4_2543,stop_1_355,stop_2_1035,stop_3_418,stop_4_2543,stay_1_355,stay_2_1035,stay_3_418,stay_4_2543,daily_course,weekly_course,t_stop1_to_stop2,t_stop2_to_stop3,t_stop3_to_stop4,sched_1_355_s,sched_2_1035_s,sched_3_418_s,sched_4_2543_s,stop_1_355_s,stop_2_1035_s,stop_3_418_s,stop_4_2543_s,year,month,day
1143800,29:30.0,30:29.7,31:30.1,33:30.2,29:45.6,30:40.9,31:22.4,34:12.6,0,0,0,0,1,15,55.296,41.472,170.208,1579318170,1579318230,1579318290,1579318410,1579318186,1579318241,1579318282,1579318453,2020,1,18
1143802,29:30.3,30:30.0,31:30.4,33:29.7,29:21.7,30:25.6,31:07.1,33:54.7,0,0,1,1,2,16,63.936,41.472,167.616,1579321770,1579321830,1579321890,1579322010,1579321762,1579321826,1579321867,1579322035,2020,1,18
1143804,39:30.2,41:30.3,42:30.0,44:30.0,40:14.3,40:48.0,41:40.7,44:09.3,0,0,0.5,0.5,3,17,33.696,52.704,148.608,1579325970,1579326090,1579326150,1579326270,1579326014,1579326048,1579326101,1579326249,2020,1,18
1143806,42:30.2,44:30.3,45:30.0,47:30.0,41:38.4,42:32.0,43:35.9,46:33.9,0,0,0,1,4,18,53.568,63.936,177.984,1579329750,1579329870,1579329930,1579330050,1579329698,1579329752,1579329816,1579329994,2020,1,18
1143808,56:30.3,58:30.4,59:30.0,01:30.1,56:31.2,57:42.0,58:46.0,02:21.1,0,0,0.5,1,5,19,70.848,63.936,215.136,1579334190,1579334310,1579334370,1579334490,1579334191,1579334262,1579334326,1579334541,2020,1,18
1143810,03:29.7,05:29.8,06:30.2,08:30.3,02:32.6,03:57.3,04:38.8,08:11.3,1,0,0.5,1,6,20,84.672,41.472,212.544,1579338210,1579338330,1579338390,1579338510,1579338153,1579338237,1579338279,1579338491,2020,1,18
1143812,06:29.7,08:29.8,09:30.2,11:30.3,06:59.0,09:29.4,10:52.3,14:28.3,2,0.5,1,0.5,7,21,150.336,82.944,216,1579341990,1579342110,1579342170,1579342290,1579342019,1579342169,1579342252,1579342468,2020,1,18
1143814,09:29.7,11:29.8,12:30.2,14:30.3,11:15.1,12:38.9,13:42.0,16:31.3,1,0,1,1,8,22,83.808,63.072,169.344,1579345770,1579345890,1579345950,1579346070,1579345875,1579345959,1579346022,1579346191,2020,1,18
1143816,12:29.7,14:29.8,15:30.2,17:30.3,12:53.9,15:23.3,16:26.4,18:11.8,2,0,0,1,9,23,149.472,63.072,105.408,1579349550,1579349670,1579349730,1579349850,1579349574,1579349723,1579349786,1579349892,2020,1,18
1143818,15:29.7,17:29.8,18:30.2,20:30.3,14:57.7,17:03.8,18:29.4,19:53.2,1,0,0,0.5,10,24,126.144,85.536,83.808,1579353330,1579353450,1579353510,1579353630,1579353298,1579353424,1579353509,1579353593,2020,1,18
1143820,26:30.0,28:30.1,29:29.8,31:29.9,27:34.8,30:20.7,32:47.6,33:49.8,1,2,0,1,11,25,165.888,146.88,62.208,1579357590,1579357710,1579357770,1579357890,1579357655,1579357821,1579357968,1579358030,2020,1,18
1143822,31:30.1,33:30.2,34:29.9,36:30.0,32:27.2,34:55.8,35:38.1,37:44.3,2,0,0.5,1,12,26,148.608,42.336,126.144,1579361490,1579361610,1579361670,1579361790,1579361547,1579361696,1579361738,1579361864,2020,1,18
1143824,34:30.1,36:30.2,37:29.9,39:30.0,37:21.2,39:30.0,40:33.0,44:04.7,0.5,0,1,0.5,13,27,128.736,63.072,211.68,1579365270,1579365390,1579365450,1579365570,1579365441,1579365570,1579365633,1579365845,2020,1,18
1143826,36:29.7,37:30.1,38:29.8,40:29.9,38:54.8,42:04.0,43:08.8,45:35.7,2,0.5,1,1,14,28,189.216,64.8,146.88,1579368990,1579369050,1579369110,1579369230,1579369135,1579369324,1579369389,1579369536,2020,1,18
1143828,44:30.3,45:30.0,46:30.4,48:29.7,44:59.7,46:45.1,47:26.6,51:43.2,1,0,0.5,1,15,29,105.408,41.472,256.608,1579373070,1579373130,1579373190,1579373310,1579373100,1579373205,1579373247,1579373503,2020,1,18
1143800,29:30.0,30:29.7,31:30.1,33:30.2,30:02.9,31:07.7,31:50.9,33:57.9,0,0,0,1,1,30,64.8,43.2,127.008,1579404570,1579404630,1579404690,1579404810,1579404603,1579404668,1579404711,1579404838,2020,1,19
1143802,29:30.3,30:30.0,31:30.4,33:29.7,31:08.0,32:10.2,33:13.2,34:14.6,0,0.5,0,0,2,31,62.208,63.072,61.344,1579408170,1579408230,1579408290,1579408410,1579408268,1579408330,1579408393,1579408455,2020,1,19
1143804,39:30.2,41:30.3,42:30.0,44:30.0,40:33.3,43:22.7,44:05.9,46:13.7,1.5,0,0,0,3,32,169.344,43.2,127.872,1579412370,1579412490,1579412550,1579412670,1579412433,1579412603,1579412646,1579412774,2020,1,19
1143806,42:30.2,44:30.3,45:30.0,47:30.0,43:27.3,44:51.1,45:54.1,48:22.8,0,0,0,1,4,33,83.808,63.072,148.608,1579416150,1579416270,1579416330,1579416450,1579416207,1579416291,1579416354,1579416503,2020,1,19
1143808,56:30.3,58:30.4,59:30.0,01:30.1,57:10.1,59:18.8,00:02.0,02:29.8,1,0,0.5,1,5,34,128.736,43.2,147.744,1579420590,1579420710,1579420770,1579420890,1579420630,1579420759,1579420802,1579420950,2020,1,19
1143810,03:29.7,05:29.8,06:30.2,08:30.3,04:06.8,06:16.4,06:59.6,10:11.4,1,0,0.5,1,6,35,129.6,43.2,191.808,1579424610,1579424730,1579424790,1579424910,1579424647,1579424776,1579424820,1579425011,2020,1,19
1143812,06:29.7,08:29.8,09:30.2,11:30.3,09:02.6,11:08.7,11:51.1,14:22.3,1,0,1,1,7,36,126.144,42.336,151.2,1579428390,1579428510,1579428570,1579428690,1579428543,1579428669,1579428711,1579428862,2020,1,19
1143814,09:29.7,11:29.8,12:30.2,14:30.3,08:53.4,11:00.4,12:01.7,14:28.6,1,0,0.5,0,8,37,127.008,61.344,146.88,1579432170,1579432290,1579432350,1579432470,1579432133,1579432260,1579432322,1579432469,2020,1,19
1143816,12:29.7,14:29.8,15:30.2,17:30.3,11:43.0,14:11.6,15:14.7,18:04.9,1.5,0,0.5,1,9,38,148.608,63.072,170.208,1579435950,1579436070,1579436130,1579436250,1579435903,1579436052,1579436115,1579436285,2020,1,19
1143818,15:29.7,17:29.8,18:30.2,20:30.3,14:40.4,17:09.0,18:32.0,21:40.3,2,0.5,0,1,10,39,148.608,82.944,188.352,1579439730,1579439850,1579439910,1579440030,1579439680,1579439829,1579439912,1579440100,2020,1,19
1143820,26:30.0,28:30.1,29:29.8,31:29.9,26:03.3,28:31.0,29:14.2,31:42.0,1.5,0,0,0.5,11,40,147.744,43.2,147.744,1579443990,1579444110,1579444170,1579444290,1579443963,1579444111,1579444154,1579444302,2020,1,19
1143822,31:30.1,33:30.2,34:29.9,36:30.0,31:30.1,33:17.3,34:20.4,37:47.7,1,0,1,0.5,12,41,107.136,63.072,207.36,1579447890,1579448010,1579448070,1579448190,1579447890,1579447997,1579448060,1579448268,2020,1,19
1143824,34:30.1,36:30.2,37:29.9,39:30.0,34:45.7,36:12.1,37:16.0,39:44.6,1,0.5,0,0.5,13,42,86.4,63.936,148.608,1579451670,1579451790,1579451850,1579451970,1579451686,1579451772,1579451836,1579451985,2020,1,19
1143826,36:29.7,37:30.1,38:29.8,40:29.9,36:08.1,38:15.1,39:17.3,41:45.9,1,0,0,0.5,14,43,127.008,62.208,148.608,1579455390,1579455450,1579455510,1579455630,1579455368,1579455495,1579455557,1579455706,2020,1,19
1143828,44:30.3,45:30.0,46:30.4,48:29.7,44:32.1,46:59.8,47:42.1,49:49.2,2,0,0,0.5,15,44,147.744,42.336,127.008,1579459470,1579459530,1579459590,1579459710,1579459472,1579459620,1579459662,1579459789,2020,1,19
1143527,30:29.7,31:30.1,33:30.2,35:30.3,29:53.4,31:07.7,32:32.4,36:10.1,1,0,1,0,1,45,74.304,84.672,217.728,1579491030,1579491090,1579491210,1579491330,1579490993,1579491068,1579491152,1579491370,2020,1,20
1143529,42:29.7,43:30.1,45:30.2,47:30.3,42:41.8,43:18.0,44:38.4,46:39.4,0,0,0,0,2,46,36.288,80.352,120.96,1579495350,1579495410,1579495530,1579495650,1579495362,1579495398,1579495478,1579495599,2020,1,20
1143531,44:30.0,46:30.1,48:30.2,51:30.0,53:38.7,56:11.6,57:01.7,58:48.0,2,0,0.5,0,3,47,152.928,50.112,106.272,1579499070,1579499190,1579499310,1579499490,1579499619,1579499772,1579499822,1579499928,2020,1,20
1143533,58:30.1,00:30.2,02:30.3,05:30.0,02:51.1,04:58.1,06:23.6,08:30.6,1.5,0.5,0,1,4,48,127.008,85.536,127.008,1579503510,1579503630,1579503750,1579503930,1579503771,1579503898,1579503984,1579504111,2020,1,20
1143535,28:30.1,30:30.2,32:30.3,35:30.0,29:34.9,31:21.2,32:44.2,36:22.8,1,1,1,1,5,49,106.272,82.944,218.592,1579508910,1579509030,1579509150,1579509330,1579508975,1579509081,1579509164,1579509383,2020,1,20
1143537,39:29.7,41:29.8,43:29.9,46:30.4,39:27.1,41:24.6,42:49.2,46:11.4,0.5,0.5,1,1,6,50,117.504,84.672,202.176,1579513170,1579513290,1579513410,1579513590,1579513167,1579513285,1579513369,1579513571,2020,1,20
1143539,50:30.0,52:30.1,54:30.2,57:30.0,49:43.4,51:31.4,53:43.6,58:34.8,1,1,1,1,7,51,108,132.192,291.168,1579517430,1579517550,1579517670,1579517850,1579517383,1579517491,1579517624,1579517915,2020,1,20
1143541,01:30.4,03:29.7,05:29.8,08:30.3,01:15.7,02:36.1,04:32.7,08:14.8,1,0,2.5,1,8,52,80.352,116.64,222.048,1579521690,1579521810,1579521930,1579522110,1579521676,1579521756,1579521873,1579522095,2020,1,20
1143543,12:30.0,14:30.0,16:30.1,19:29.9,11:32.1,13:32.2,15:39.2,18:36.3,1,1,1,1,9,53,120.096,127.008,177.12,1579525950,1579526070,1579526190,1579526370,1579525892,1579526012,1579526139,1579526316,2020,1,20
1143545,29:29.8,31:29.9,33:30.0,36:29.7,29:04.7,30:39.7,32:47.6,35:36.1,0,0.5,1,1,10,54,95.04,127.872,168.48,1579530570,1579530690,1579530810,1579530990,1579530545,1579530640,1579530768,1579530936,2020,1,20
1143547,41:29.8,43:29.9,45:30.0,48:29.7,43:07.4,45:27.4,46:35.6,51:51.0,1,0.5,2,1,11,55,139.968,68.256,315.36,1579534890,1579535010,1579535130,1579535310,1579534987,1579535127,1579535196,1579535511,2020,1,20
1143549,52:30.1,54:30.2,56:30.3,59:30.0,52:28.4,55:58.4,57:03.2,01:39.6,2,0.5,2,1,12,56,209.952,64.8,276.48,1579539150,1579539270,1579539390,1579539570,1579539148,1579539358,1579539423,1579539700,2020,1,20
1143551,59:30.3,00:30.0,02:30.0,04:30.1,59:45.9,02:19.7,03:34.0,07:42.8,2,1,1,1,13,57,153.792,74.304,248.832,1579543170,1579543230,1579543350,1579543470,1579543186,1579543340,1579543414,1579543663,2020,1,20
1143553,10:29.9,11:30.3,13:30.4,15:29.7,09:51.8,11:20.8,12:34.3,15:34.8,1,1,1,1,14,58,88.992,73.44,180.576,1579547430,1579547490,1579547610,1579547730,1579547392,1579547481,1579547554,1579547735,2020,1,20
1143527,30:29.7,31:30.1,33:30.2,35:30.3,29:38.7,31:04.2,32:40.1,34:36.8,0.5,0.5,1,0.5,1,59,85.536,95.904,116.64,1579577430,1579577490,1579577610,1579577730,1579577379,1579577464,1579577560,1579577677,2020,1,21
1143529,42:29.7,43:30.1,45:30.2,47:30.3,42:42.6,45:51.0,46:54.9,50:05.0,2,1,0.5,1,2,60,188.352,63.936,190.08,1579581750,1579581810,1579581930,1579582050,1579581763,1579581951,1579582015,1579582205,2020,1,21
1143531,44:30.0,46:30.1,48:30.2,51:30.0,55:20.6,58:48.0,00:31.7,02:57.7,2,0.5,1,1,3,61,207.36,103.68,146.016,1579585470,1579585590,1579585710,1579585890,1579586121,1579586328,1579586432,1579586578,2020,1,21
1143533,58:30.1,00:30.2,02:30.3,05:30.0,16:54.3,19:02.2,20:26.9,24:21.9,1.5,0.5,1,1,4,62,127.872,84.672,235.008,1579589910,1579590030,1579590150,1579590330,1579591014,1579591142,1579591227,1579591462,2020,1,21
1143535,28:30.1,30:30.2,32:30.3,35:30.0,29:32.4,31:07.4,32:31.2,36:08.1,1,0.5,1,1,5,63,95.04,83.808,216.864,1579595310,1579595430,1579595550,1579595730,1579595372,1579595467,1579595551,1579595768,2020,1,21
1143537,39:29.7,41:29.8,43:29.9,46:30.4,39:09.8,41:15.9,42:43.2,46:15.7,1,0.5,0.5,1,6,64,126.144,87.264,212.544,1579599570,1579599690,1579599810,1579599990,1579599550,1579599676,1579599763,1579599976,2020,1,21
1143539,50:30.0,52:30.1,54:30.2,57:30.0,51:53.9,54:21.6,55:46.3,58:13.2,2,0.5,0.5,1,7,65,147.744,84.672,146.88,1579603830,1579603950,1579604070,1579604250,1579603914,1579604062,1579604146,1579604293,2020,1,21
1143541,01:30.4,03:29.7,05:29.8,08:30.3,05:39.3,08:07.9,09:34.3,12:21.9,1,0.5,0.5,1,8,66,148.608,86.4,167.616,1579608090,1579608210,1579608330,1579608510,1579608339,1579608488,1579608574,1579608742,2020,1,21
1143543,12:30.0,14:30.0,16:30.1,19:29.9,11:37.2,12:40.3,15:48.7,17:34.1,1,1,2,1,9,67,63.072,188.352,105.408,1579612350,1579612470,1579612590,1579612770,1579612297,1579612360,1579612549,1579612654,2020,1,21
1143545,29:29.8,31:29.9,33:30.0,36:29.7,28:37.9,29:30.6,31:59.2,34:32.2,1,0.5,0,1,10,68,52.704,148.608,152.928,1579616970,1579617090,1579617210,1579617390,1579616918,1579616971,1579617119,1579617272,2020,1,21
1143547,41:29.8,43:29.9,45:30.0,48:29.7,47:50.8,49:14.6,50:41.0,53:31.2,1,0.5,1,2,11,69,83.808,86.4,170.208,1579621290,1579621410,1579621530,1579621710,1579621671,1579621755,1579621841,1579622011,2020,1,21
1143549,52:30.1,54:30.2,56:30.3,59:30.0,09:28.8,12:13.0,13:16.0,17:32.6,1.5,0,1,1,12,70,164.16,63.072,256.608,1579625550,1579625670,1579625790,1579625970,1579626569,1579626733,1579626796,1579627053,2020,1,21
1143551,59:30.3,00:30.0,02:30.0,04:30.1,23:34.9,26:26.0,27:30.0,30:00.3,2,0.5,0,0.5,13,71,171.072,63.936,150.336,1579629570,1579629630,1579629750,1579629870,1579631015,1579631186,1579631250,1579631400,2020,1,21
1143553,10:29.9,11:30.3,13:30.4,15:29.7,28:29.9,29:52.8,30:35.1,33:44.4,0,0,0.5,1,14,72,82.944,42.336,189.216,1579633830,1579633890,1579634010,1579634130,1579634910,1579634993,1579635035,1579635224,2020,1,21
1143527,30:29.7,31:30.1,33:30.2,35:30.3,29:50.8,30:33.1,32:39.3,34:36.8,0,0,1,0.5,1,73,42.336,126.144,117.504,1579663830,1579663890,1579664010,1579664130,1579663791,1579663833,1579663959,1579664077,2020,1,22
1143529,42:29.7,43:30.1,45:30.2,47:30.3,42:29.7,44:15.9,44:58.3,48:10.1,0.5,0,0.5,0.5,2,74,106.272,42.336,191.808,1579668150,1579668210,1579668330,1579668450,1579668150,1579668256,1579668298,1579668490,2020,1,22
1143531,44:30.0,46:30.1,48:30.2,51:30.0,51:23.9,53:11.0,54:54.7,58:26.4,0.5,1,0,1,3,75,107.136,103.68,211.68,1579671870,1579671990,1579672110,1579672290,1579672284,1579672391,1579672495,1579672706,2020,1,22
1143533,58:30.1,00:30.2,02:30.3,05:30.0,10:02.2,11:26.0,12:50.7,16:22.4,0,0.5,2,1,4,76,83.808,84.672,211.68,1579676310,1579676430,1579676550,1579676730,1579677002,1579677086,1579677171,1579677382,2020,1,22
1143535,28:30.1,30:30.2,32:30.3,35:30.0,27:40.9,29:47.9,30:51.0,32:57.1,1.5,0.5,0,0.5,5,77,127.008,63.072,126.144,1579681710,1579681830,1579681950,1579682130,1579681661,1579681788,1579681851,1579681977,2020,1,22
1143537,39:29.7,41:29.8,43:29.9,46:30.4,39:21.9,41:06.4,43:14.3,46:21.8,0.5,1,0.5,0.5,6,78,104.544,127.872,187.488,1579685970,1579686090,1579686210,1579686390,1579685962,1579686066,1579686194,1579686382,2020,1,22
1143539,50:30.0,52:30.1,54:30.2,57:30.0,52:28.4,54:13.0,55:35.9,58:24.4,0,0.5,1,1,7,79,104.544,82.944,168.48,1579690230,1579690350,1579690470,1579690650,1579690348,1579690453,1579690536,1579690704,2020,1,22
1143541,01:30.4,03:29.7,05:29.8,08:30.3,01:46.8,04:00.8,05:43.6,10:20.1,2,0.5,1,1,8,80,133.92,102.816,276.48,1579694490,1579694610,1579694730,1579694910,1579694507,1579694641,1579694744,1579695020,2020,1,22
1143543,12:30.0,14:30.0,16:30.1,19:29.9,13:54.6,15:26.2,16:50.0,19:37.6,1,1,1,1,9,81,91.584,83.808,167.616,1579698750,1579698870,1579698990,1579699170,1579698835,1579698926,1579699010,1579699178,2020,1,22
1143545,29:29.8,31:29.9,33:30.0,36:29.7,30:06.0,31:30.7,32:34.7,35:45.6,0.5,0,0.5,1,10,82,84.672,63.936,190.944,1579703370,1579703490,1579703610,1579703790,1579703406,1579703491,1579703555,1579703746,2020,1,22
1143547,41:29.8,43:29.9,45:30.0,48:29.7,47:18.0,49:24.1,51:11.2,55:48.6,1.5,0.5,3,1,11,83,126.144,107.136,277.344,1579707690,1579707810,1579707930,1579708110,1579708038,1579708164,1579708271,1579708549,2020,1,22
1143549,52:30.1,54:30.2,56:30.3,59:30.0,04:43.7,08:13.6,09:18.4,12:06.9,2,0,0.5,1,12,84,209.952,64.8,168.48,1579711950,1579712070,1579712190,1579712370,1579712684,1579712894,1579712958,1579713127,2020,1,22
1143551,59:30.3,00:30.0,02:30.0,04:30.1,02:04.1,03:48.7,04:31.0,07:42.0,0,0,0,1,13,85,104.544,42.336,190.944,1579715970,1579716030,1579716150,1579716270,1579716124,1579716229,1579716271,1579716462,2020,1,22
1143553,10:29.9,11:30.3,13:30.4,15:29.7,09:56.2,12:24.8,13:28.7,15:59.9,1,0,0,0.5,14,86,148.608,63.936,151.2,1579720230,1579720290,1579720410,1579720530,1579720196,1579720345,1579720409,1579720560,2020,1,22
1143527,30:29.7,31:30.1,33:30.2,35:30.3,30:26.2,31:51.7,32:57.4,36:05.8,0,0,0.5,0.5,1,87,85.536,65.664,188.352,1579750230,1579750290,1579750410,1579750530,1579750226,1579750312,1579750377,1579750566,2020,1,23
1143529,42:29.7,43:30.1,45:30.2,47:30.3,44:48.8,47:23.4,48:17.0,50:12.8,1,0,1,1,2,88,154.656,53.568,115.776,1579754550,1579754610,1579754730,1579754850,1579754689,1579754843,1579754897,1579755013,2020,1,23
1143531,44:30.0,46:30.1,48:30.2,51:30.0,53:51.6,56:08.2,57:23.3,00:42.9,1,1,1,1,3,89,136.512,75.168,199.584,1579758270,1579758390,1579758510,1579758690,1579758832,1579758968,1579759043,1579759243,2020,1,23
1143533,58:30.1,00:30.2,02:30.3,05:30.0,00:30.2,02:01.0,03:23.0,06:32.3,0.5,1,0,0.5,4,90,90.72,82.08,189.216,1579762710,1579762830,1579762950,1579763130,1579762830,1579762921,1579763003,1579763192,2020,1,23
1143535,28:30.1,30:30.2,32:30.3,35:30.0,28:25.0,30:12.1,31:35.9,34:46.0,1,0.5,1,1,5,91,107.136,83.808,190.08,1579768110,1579768230,1579768350,1579768530,1579768105,1579768212,1579768296,1579768486,2020,1,23
1143537,39:29.7,41:29.8,43:29.9,46:30.4,39:55.6,42:39.7,43:55.8,46:14.0,2,1,1,1,6,92,164.16,76.032,138.24,1579772370,1579772490,1579772610,1579772790,1579772396,1579772560,1579772636,1579772774,2020,1,23
1143539,50:30.0,52:30.1,54:30.2,57:30.0,50:32.6,51:36.6,53:45.3,56:37.2,0.5,1,1,1,7,93,63.936,128.736,171.936,1579776630,1579776750,1579776870,1579777050,1579776633,1579776697,1579776825,1579776997,2020,1,23
1143541,01:30.4,03:29.7,05:29.8,08:30.3,01:09.7,04:04.2,05:39.3,10:02.8,1.5,1,1,1,8,94,174.528,95.04,263.52,1579780890,1579781010,1579781130,1579781310,1579780870,1579781044,1579781139,1579781403,2020,1,23
1143543,12:30.0,14:30.0,16:30.1,19:29.9,12:18.7,13:39.1,15:39.2,18:37.2,0.5,0.5,1,1,9,95,80.352,120.096,177.984,1579785150,1579785270,1579785390,1579785570,1579785139,1579785219,1579785339,1579785517,2020,1,23
1143545,29:29.8,31:29.9,33:30.0,36:29.7,29:34.1,31:55.8,33:28.2,35:43.0,2,0.5,0,1,10,96,141.696,92.448,134.784,1579789770,1579789890,1579790010,1579790190,1579789774,1579789916,1579790008,1579790143,2020,1,23
1143547,41:29.8,43:29.9,45:30.0,48:29.7,46:08.0,48:47.8,51:36.3,55:48.6,2,0.5,1,1,11,97,159.84,168.48,252.288,1579794090,1579794210,1579794330,1579794510,1579794368,1579794528,1579794696,1579794949,2020,1,23
1143549,52:30.1,54:30.2,56:30.3,59:30.0,54:25.9,56:18.2,58:27.8,01:58.7,1,0.5,2,0.5,12,98,112.32,129.6,210.816,1579798350,1579798470,1579798590,1579798770,1579798466,1579798578,1579798708,1579798919,2020,1,23
1143551,59:30.3,00:30.0,02:30.0,04:30.1,59:07.0,01:39.9,02:32.6,05:34.9,1,0,0,1,13,99,152.928,52.704,182.304,1579802370,1579802430,1579802550,1579802670,1579802347,1579802500,1579802553,1579802735,2020,1,23
1143553,10:29.9,11:30.3,13:30.4,15:29.7,10:12.6,11:57.1,13:03.6,15:53.0,1,0.5,0.5,0.5,14,100,104.544,66.528,169.344,1579806630,1579806690,1579806810,1579806930,1579806613,1579806717,1579806784,1579806953,2020,1,23
1143527,30:29.7,31:30.1,33:30.2,35:30.3,29:30.9,30:44.4,31:57.8,35:58.8,1,1,0,1,1,1,73.44,73.44,241.056,1579836630,1579836690,1579836810,1579836930,1579836571,1579836644,1579836718,1579836959,2020,1,24
1143529,42:29.7,43:30.1,45:30.2,47:30.3,41:37.0,43:23.2,44:47.9,48:11.8,1,0.5,1,0,2,2,106.272,84.672,203.904,1579840950,1579841010,1579841130,1579841250,1579840897,1579841003,1579841088,1579841292,2020,1,24
1143531,44:30.0,46:30.1,48:30.2,51:30.0,50:37.2,53:09.3,54:44.4,58:35.0,1,1,0,0,3,3,152.064,95.04,230.688,1579844670,1579844790,1579844910,1579845090,1579845037,1579845189,1579845284,1579845515,2020,1,24
1143533,58:30.1,00:30.2,02:30.3,05:30.0,57:40.0,59:54.8,02:01.0,04:31.3,1,1,0,1,4,4,134.784,126.144,150.336,1579849110,1579849230,1579849350,1579849530,1579849060,1579849195,1579849321,1579849471,2020,1,24
1143535,28:30.1,30:30.2,32:30.3,35:30.0,28:20.6,30:06.9,31:40.2,34:39.9,0.5,1,0,1,5,5,106.272,93.312,179.712,1579854510,1579854630,1579854750,1579854930,1579854501,1579854607,1579854700,1579854880,2020,1,24
1143537,39:29.7,41:29.8,43:29.9,46:30.4,39:02.9,40:47.4,42:37.2,45:35.1,0.5,1,1,1,6,6,104.544,109.728,177.984,1579858770,1579858890,1579859010,1579859190,1579858743,1579858847,1579858957,1579859135,2020,1,24
1143539,50:30.0,52:30.1,54:30.2,57:30.0,49:46.0,51:31.4,53:47.0,56:34.7,1,1,1,1,7,7,105.408,135.648,167.616,1579863030,1579863150,1579863270,1579863450,1579862986,1579863091,1579863227,1579863395,2020,1,24
1143541,01:30.4,03:29.7,05:29.8,08:30.3,02:05.0,04:12.9,06:10.4,10:11.4,1,0,1,1,8,8,127.872,117.504,241.056,1579867290,1579867410,1579867530,1579867710,1579867325,1579867453,1579867570,1579867811,2020,1,24
1143543,12:30.0,14:30.0,16:30.1,19:29.9,12:38.6,15:26.2,17:02.1,19:39.4,1.5,1,0.5,1,9,9,167.616,95.904,157.248,1579871550,1579871670,1579871790,1579871970,1579871559,1579871726,1579871822,1579871979,2020,1,24
1143545,29:29.8,31:29.9,33:30.0,36:29.7,31:11.7,33:49.0,35:18.0,37:31.0,1,1,0,1,10,10,157.248,88.992,133.056,1579876170,1579876290,1579876410,1579876590,1579876272,1579876429,1579876518,1579876651,2020,1,24
1143547,41:29.8,43:29.9,45:30.0,48:29.7,43:17.8,45:27.4,47:43.0,51:36.3,1,1,2,1,11,11,129.6,135.648,233.28,1579880490,1579880610,1579880730,1579880910,1579880598,1579880727,1579880863,1579881096,2020,1,24
1143549,52:30.1,54:30.2,56:30.3,59:30.0,55:23.8,58:02.8,59:15.4,03:30.2,2,0,1,1,12,12,158.976,72.576,254.88,1579884750,1579884870,1579884990,1579885170,1579884924,1579885083,1579885155,1579885410,2020,1,24
1143551,59:30.3,00:30.0,02:30.0,04:30.1,03:32.3,05:20.3,06:26.8,08:12.2,1,0,0,0,13,13,108,66.528,105.408,1579888770,1579888830,1579888950,1579889070,1579889012,1579889120,1579889187,1579889292,2020,1,24
1143553,10:29.9,11:30.3,13:30.4,15:29.7,09:38.0,10:31.6,11:46.8,15:40.0,0,0,0,1,14,14,53.568,75.168,233.28,1579893030,1579893090,1579893210,1579893330,1579892978,1579893032,1579893107,1579893340,2020,1,24
1143800,29:30.0,30:29.7,31:30.1,33:30.2,29:03.3,30:27.1,31:30.1,34:21.2,1,0.5,0.5,1,1,15,83.808,63.072,171.072,1579922970,1579923030,1579923090,1579923210,1579922943,1579923027,1579923090,1579923261,2020,1,25
1143802,29:30.3,30:30.0,31:30.4,33:29.7,28:49.7,30:57.6,32:00.7,34:06.8,0.5,0.5,0.5,1,2,16,127.872,63.072,126.144,1579926570,1579926630,1579926690,1579926810,1579926530,1579926658,1579926721,1579926847,2020,1,25
1143804,39:30.2,41:30.3,42:30.0,44:30.0,38:42.7,40:29.9,41:55.4,44:24.0,0.5,1,0,1,3,17,107.136,85.536,148.608,1579930770,1579930890,1579930950,1579931070,1579930723,1579930830,1579930915,1579931064,2020,1,25
1143806,42:30.2,44:30.3,45:30.0,47:30.0,41:30.6,43:34.2,44:37.2,48:27.9,0,1,0,1,4,18,123.552,63.072,230.688,1579934550,1579934670,1579934730,1579934850,1579934491,1579934614,1579934677,1579934908,2020,1,25
1143808,56:30.3,58:30.4,59:30.0,01:30.1,56:36.4,59:25.7,00:08.9,02:36.7,2,0,1,1,5,19,169.344,43.2,147.744,1579938990,1579939110,1579939170,1579939290,1579938996,1579939166,1579939209,1579939357,2020,1,25
