course_id;sched_1_355;sched_2_1035;sched_3_418;sched_4_2543;stop_1_355;stop_2_1035;stop_3_418;stop_4_2543;stay_1_355;stay_2_1035;stay_3_418;stay_4_2543;daily_course;weekly_course;delta1;delta2;delta3;date
1143547;2020-03-09-17-41;2020-03-09-17-43;2020-03-09-17-45;2020-03-09-17-48;2020-03-09-17-41;2020-03-09-17-44;2020-03-09-17-45;2020-03-09-17-47;1;0;1;1;11;55;0.001025556;0.00073;0.001005556;09.03.2020
1143549;2020-03-09-18-52;2020-03-09-18-54;2020-03-09-18-56;2020-03-09-18-59;2020-03-09-18-53;2020-03-09-18-54;2020-03-09-18-56;2020-03-09-19-00;1;0.5;1;1;12;56;0.000285556;0.000852778;0.001995556;09.03.2020
1143551;2020-03-09-19-59;2020-03-09-20-00;2020-03-09-20-02;2020-03-09-20-04;2020-03-09-20-01;2020-03-09-20-04;2020-03-09-20-05;2020-03-09-20-07;3;0;0;1;13;57;0.000386667;0.0005;0.0012;09.03.2020
1143553;2020-03-09-21-10;2020-03-09-21-11;2020-03-09-21-13;2020-03-09-21-15;2020-03-09-21-08;2020-03-09-21-10;2020-03-09-21-11;2020-03-09-21-13;1;0;0;0.5;14;58;0.000285556;0.00074;0.00173;09.03.2020
1143527;2020-03-10-05-30;2020-03-10-05-31;2020-03-10-05-33;2020-03-10-05-35;2020-03-10-05-29;2020-03-10-05-31;2020-03-10-05-31;2020-03-10-05-35;0;0;0.5;1;1;59;0.00084;0.00051;0.002352778;10.03.2020
1143529;2020-03-10-06-42;2020-03-10-06-43;2020-03-10-06-45;2020-03-10-06-47;2020-03-10-06-43;2020-03-10-06-46;2020-03-10-06-46;2020-03-10-06-50;1;0;0;0;2;60;0.001025556;0.00048;0.00232;10.03.2020
1143531;2020-03-10-07-44;2020-03-10-07-46;2020-03-10-07-48;2020-03-10-07-51;2020-03-10-07-44;2020-03-10-07-46;2020-03-10-07-47;2020-03-10-07-50;1;0;0;1;3;61;0.000515556;0.00071;0.00226;10.03.2020
1143533;2020-03-10-08-58;2020-03-10-09-00;2020-03-10-09-02;2020-03-10-09-05;2020-03-10-09-01;2020-03-10-09-03;2020-03-10-09-04;2020-03-10-09-06;1;0;0.5;1;4;62;0.000785556;0.00075;0.000882778;10.03.2020
1143535;2020-03-10-10-28;2020-03-10-10-30;2020-03-10-10-32;2020-03-10-10-35;2020-03-10-10-27;2020-03-10-10-30;2020-03-10-10-31;2020-03-10-10-34;2;0.5;1;1;5;63;0.000481111;0.000722778;0.001265556;10.03.2020
1143537;2020-03-10-11-39;2020-03-10-11-41;2020-03-10-11-43;2020-03-10-11-46;2020-03-10-11-38;2020-03-10-11-41;2020-03-10-11-42;2020-03-10-11-46;1;1;1;1;6;64;0.001045556;0.000395556;0.001785556;10.03.2020
1143539;2020-03-10-12-50;2020-03-10-12-52;2020-03-10-12-54;2020-03-10-12-57;2020-03-10-12-49;2020-03-10-12-51;2020-03-10-12-54;2020-03-10-12-56;1;1;0;1;7;65;0.000775556;0.000745556;0.0018;10.03.2020
1143541;2020-03-10-14-01;2020-03-10-14-03;2020-03-10-14-05;2020-03-10-14-08;2020-03-10-14-00;2020-03-10-14-02;2020-03-10-14-04;2020-03-10-14-08;1;1;1;1;8;66;0.000755556;0.000605556;0.001805556;10.03.2020
1143543;2020-03-10-15-12;2020-03-10-15-14;2020-03-10-15-16;2020-03-10-15-19;2020-03-10-15-11;2020-03-10-15-13;2020-03-10-15-14;2020-03-10-15-18;1;0.5;1;1;9;67;0.000775556;0.000202778;0.002085556;10.03.2020
1143545;2020-03-10-16-29;2020-03-10-16-31;2020-03-10-16-33;2020-03-10-16-36;2020-03-10-16-28;2020-03-10-16-30;2020-03-10-16-31;2020-03-10-16-36;2;1;0.5;1;10;68;-0.000168889;0.000185556;0.002532778;10.03.2020
1143547;2020-03-10-17-41;2020-03-10-17-43;2020-03-10-17-45;2020-03-10-17-48;2020-03-10-17-41;2020-03-10-17-44;2020-03-10-17-45;2020-03-10-17-49;2;0.5;2;1;11;69;0.000431111;0.000512778;0.001521111;10.03.2020
1143549;2020-03-10-18-52;2020-03-10-18-54;2020-03-10-18-56;2020-03-10-18-59;2020-03-10-18-51;2020-03-10-18-54;2020-03-10-18-57;2020-03-10-19-00;2;0.5;1;0;12;70;0.000921111;0.001352778;0.001255556;10.03.2020
1143551;2020-03-10-19-59;2020-03-10-20-00;2020-03-10-20-02;2020-03-10-20-04;2020-03-10-20-01;2020-03-10-20-03;2020-03-10-20-04;2020-03-10-20-07;2;0;0;1;13;71;0.000451111;0.00065;0.00208;10.03.2020
1143553;2020-03-10-21-10;2020-03-10-21-11;2020-03-10-21-13;2020-03-10-21-15;2020-03-10-21-09;2020-03-10-21-10;2020-03-10-21-11;2020-03-10-21-13;1;0;0;0.5;14;72;2.55556E-05;0.00072;0.00135;10.03.2020
1143527;2020-03-11-05-30;2020-03-11-05-31;2020-03-11-05-33;2020-03-11-05-35;2020-03-11-05-30;2020-03-11-05-31;2020-03-11-05-32;2020-03-11-05-35;0;0;0.5;1;1;73;0.00073;0.00075;0.001632778;11.03.2020
1143529;2020-03-11-06-42;2020-03-11-06-43;2020-03-11-06-45;2020-03-11-06-47;2020-03-11-06-42;2020-03-11-06-43;2020-03-11-06-44;2020-03-11-06-46;0.5;0;0.5;1;2;74;0.000642778;0.00073;0.000892778;11.03.2020
1143531;2020-03-11-07-44;2020-03-11-07-46;2020-03-11-07-48;2020-03-11-07-51;2020-03-11-07-48;2020-03-11-07-50;2020-03-11-07-51;2020-03-11-07-54;1;0.5;0.5;0;3;75;0.000755556;0.000612778;0.001402778;11.03.2020
1143533;2020-03-11-08-58;2020-03-11-09-00;2020-03-11-09-02;2020-03-11-09-05;2020-03-11-09-02;2020-03-11-09-04;2020-03-11-09-05;2020-03-11-09-08;1;0;1;0.5;4;76;0.000775556;0.00073;0.001035556;11.03.2020
1143535;2020-03-11-10-28;2020-03-11-10-30;2020-03-11-10-32;2020-03-11-10-35;2020-03-11-10-28;2020-03-11-10-30;2020-03-11-10-31;2020-03-11-10-34;1.5;0.5;0.5;1;5;77;0.000418333;0.000392778;0.001592778;11.03.2020
1143537;2020-03-11-11-39;2020-03-11-11-41;2020-03-11-11-43;2020-03-11-11-46;2020-03-11-11-39;2020-03-11-11-40;2020-03-11-11-42;2020-03-11-11-45;0;0.5;0.5;1;6;78;0.0012;0.000872778;0.001592778;11.03.2020
1143539;2020-03-11-12-50;2020-03-11-12-52;2020-03-11-12-54;2020-03-11-12-57;2020-03-11-12-50;2020-03-11-12-52;2020-03-11-12-53;2020-03-11-12-56;1.5;0;0;1.5;7;79;0.000668333;0.00073;0.00219;11.03.2020
1143541;2020-03-11-14-01;2020-03-11-14-03;2020-03-11-14-05;2020-03-11-14-08;2020-03-11-14-00;2020-03-11-14-03;2020-03-11-14-04;2020-03-11-14-08;1;0.5;0.5;1;8;80;0.000755556;0.000882778;0.002102778;11.03.2020
1143543;2020-03-11-15-12;2020-03-11-15-14;2020-03-11-15-16;2020-03-11-15-19;2020-03-11-15-12;2020-03-11-15-14;2020-03-11-15-15;2020-03-11-15-19;1;0.5;2;1;9;81;0.000765556;0.000642778;0.001541111;11.03.2020
1143545;2020-03-11-16-29;2020-03-11-16-31;2020-03-11-16-33;2020-03-11-16-36;2020-03-11-16-28;2020-03-11-16-30;2020-03-11-16-32;2020-03-11-16-35;1;0.5;1;2;10;82;0.000765556;0.000882778;0.001265556;11.03.2020
1143547;2020-03-11-17-41;2020-03-11-17-43;2020-03-11-17-45;2020-03-11-17-48;2020-03-11-17-43;2020-03-11-17-44;2020-03-11-17-46;2020-03-11-17-51;1;0.5;2;1;11;83;0.000525556;0.000632778;0.002531111;11.03.2020
1143549;2020-03-11-18-52;2020-03-11-18-54;2020-03-11-18-56;2020-03-11-18-59;2020-03-11-18-51;2020-03-11-18-53;2020-03-11-18-55;2020-03-11-18-59;1;1;1;1;12;84;0.000755556;0.000745556;0.001985556;11.03.2020
1143551;2020-03-11-19-59;2020-03-11-20-00;2020-03-11-20-02;2020-03-11-20-04;2020-03-11-19-58;2020-03-11-20-00;2020-03-11-20-01;2020-03-11-20-05;1;0;0.5;1;13;85;0.000555556;0.00072;0.002352778;11.03.2020
1143553;2020-03-11-21-10;2020-03-11-21-11;2020-03-11-21-13;2020-03-11-21-15;2020-03-11-21-09;2020-03-11-21-11;2020-03-11-21-12;2020-03-11-21-15;1;0;0.5;1;14;86;0.000535556;0.00097;0.001362778;11.03.2020
1143527;2020-03-12-05-30;2020-03-12-05-31;2020-03-12-05-33;2020-03-12-05-35;2020-03-12-05-29;2020-03-12-05-30;2020-03-12-05-31;2020-03-12-05-34;0.5;0;0;1;1;87;0.000382778;0.00073;0.00185;12.03.2020
1143529;2020-03-12-06-42;2020-03-12-06-43;2020-03-12-06-45;2020-03-12-06-47;2020-03-12-06-42;2020-03-12-06-43;2020-03-12-06-44;2020-03-12-06-46;1;0;1;0.5;2;88;0.000205556;0.0008;0.000695556;12.03.2020
1143531;2020-03-12-07-44;2020-03-12-07-46;2020-03-12-07-48;2020-03-12-07-51;2020-03-12-07-44;2020-03-12-07-46;2020-03-12-07-47;2020-03-12-07-50;1;0;0;1;3;89;0.000685556;0.00065;0.00225;12.03.2020
1143533;2020-03-12-08-58;2020-03-12-09-00;2020-03-12-09-02;2020-03-12-09-05;2020-03-12-09-02;2020-03-12-09-04;2020-03-12-09-05;2020-03-12-09-10;0;1;1;1;4;90;0.00118;0.000475556;0.002495556;12.03.2020
1143535;2020-03-12-10-28;2020-03-12-10-30;2020-03-12-10-32;2020-03-12-10-35;2020-03-12-10-27;2020-03-12-10-29;2020-03-12-10-32;2020-03-12-10-34;1;2;0;1;5;91;0.000505556;0.000521111;0.0015;12.03.2020
1143537;2020-03-12-11-39;2020-03-12-11-41;2020-03-12-11-43;2020-03-12-11-46;2020-03-12-11-39;2020-03-12-11-40;2020-03-12-11-42;2020-03-12-11-45;0.5;1.5;1;1;6;92;0.000712778;0.000418333;0.001385556;12.03.2020
1143539;2020-03-12-12-50;2020-03-12-12-52;2020-03-12-12-54;2020-03-12-12-57;2020-03-12-12-49;2020-03-12-12-51;2020-03-12-12-53;2020-03-12-12-57;2;1;1;1;7;93;-5.88889E-05;0.000635556;0.002025556;12.03.2020
1143541;2020-03-12-14-01;2020-03-12-14-03;2020-03-12-14-05;2020-03-12-14-08;2020-03-12-14-01;2020-03-12-14-03;2020-03-12-14-04;2020-03-12-14-06;1;0.5;1;1;8;94;0.000635556;0.000382778;0.000515556;12.03.2020
1143543;2020-03-12-15-12;2020-03-12-15-14;2020-03-12-15-16;2020-03-12-15-19;2020-03-12-15-11;2020-03-12-15-14;2020-03-12-15-16;2020-03-12-15-19;2;1;2;1;9;95;0.000331111;0.000815556;0.001051111;12.03.2020
1143545;2020-03-12-16-29;2020-03-12-16-31;2020-03-12-16-33;2020-03-12-16-36;2020-03-12-16-30;2020-03-12-16-32;2020-03-12-16-34;2020-03-12-16-37;2;0;1;1;10;96;0.000341111;0.00097;0.001575556;12.03.2020
1143547;2020-03-12-17-41;2020-03-12-17-43;2020-03-12-17-45;2020-03-12-17-48;2020-03-12-17-43;2020-03-12-17-46;2020-03-12-17-48;2020-03-12-17-52;1.5;1;2;0;11;97;0.000678333;0.000895556;0.001161111;12.03.2020
1143549;2020-03-12-18-52;2020-03-12-18-54;2020-03-12-18-56;2020-03-12-18-59;2020-03-12-18-51;2020-03-12-18-53;2020-03-12-18-55;2020-03-12-18-59;1;0.5;1;1;12;98;0.000725556;0.000892778;0.002245556;12.03.2020
1143551;2020-03-12-19-59;2020-03-12-20-00;2020-03-12-20-02;2020-03-12-20-04;2020-03-12-20-00;2020-03-12-20-02;2020-03-12-20-03;2020-03-12-20-05;1.5;1;0;1;13;99;0.000478333;0.000135556;0.00173;12.03.2020
1143553;2020-03-12-21-10;2020-03-12-21-11;2020-03-12-21-13;2020-03-12-21-15;2020-03-12-21-10;2020-03-12-21-13;2020-03-12-21-14;2020-03-12-21-17;2;0;0;1;14;100;0.000561111;0.00068;0.00206;12.03.2020
1143527;2020-03-13-05-30;2020-03-13-05-31;2020-03-13-05-33;2020-03-13-05-35;2020-03-13-05-29;2020-03-13-05-30;2020-03-13-05-32;2020-03-13-05-34;0;0.5;0;0;1;1;0.00084;0.000612778;0.00146;13.03.2020
1143529;2020-03-13-06-42;2020-03-13-06-43;2020-03-13-06-45;2020-03-13-06-47;2020-03-13-06-41;2020-03-13-06-42;2020-03-13-06-43;2020-03-13-06-46;0;0.5;0.5;0;2;2;0.00072;0.000382778;0.001512778;13.03.2020
1143531;2020-03-13-07-44;2020-03-13-07-46;2020-03-13-07-48;2020-03-13-07-51;2020-03-13-07-43;2020-03-13-07-45;2020-03-13-07-46;2020-03-13-07-50;0.5;0.5;0.5;1;3;3;0.000982778;0.000512778;0.002342778;13.03.2020
1143533;2020-03-13-08-58;2020-03-13-09-00;2020-03-13-09-02;2020-03-13-09-05;2020-03-13-08-57;2020-03-13-08-59;2020-03-13-09-00;2020-03-13-09-03;1;0;0;2;4;4;0.000515556;0.00082;0.00194;13.03.2020
1143535;2020-03-13-10-28;2020-03-13-10-30;2020-03-13-10-32;2020-03-13-10-35;2020-03-13-10-27;2020-03-13-10-30;2020-03-13-10-31;2020-03-13-10-34;1;0.5;0.5;1;5;5;0.001235556;0.000642778;0.001602778;13.03.2020
1143537;2020-03-13-11-39;2020-03-13-11-41;2020-03-13-11-43;2020-03-13-11-46;2020-03-13-11-38;2020-03-13-11-40;2020-03-13-11-42;2020-03-13-11-46;1;0;1;0.5;6;6;0.000665556;0.00135;0.001965556;13.03.2020
1143539;2020-03-13-12-50;2020-03-13-12-52;2020-03-13-12-54;2020-03-13-12-57;2020-03-13-12-49;2020-03-13-12-51;2020-03-13-12-53;2020-03-13-12-56;2;0.5;2;0.5;7;7;6.11111E-05;0.000872778;0.000781111;13.03.2020
1143543;2020-03-13-15-12;2020-03-13-15-14;2020-03-13-15-16;2020-03-13-15-19;2020-03-13-15-13;2020-03-13-15-15;2020-03-13-15-16;2020-03-13-15-19;2;0;2;1;8;8;0.000561111;0.00073;0.000571111;13.03.2020
1143545;2020-03-13-16-29;2020-03-13-16-31;2020-03-13-16-33;2020-03-13-16-36;2020-03-13-16-28;2020-03-13-16-31;2020-03-13-16-33;2020-03-13-16-36;2;1;1;0;9;9;0.000781111;0.000295556;0.001245556;13.03.2020
1143547;2020-03-13-17-41;2020-03-13-17-43;2020-03-13-17-45;2020-03-13-17-48;2020-03-13-17-42;2020-03-13-17-44;2020-03-13-17-46;2020-03-13-17-49;2;0;2;1;10;10;0.000581111;0.00099;0.000851111;13.03.2020
1143549;2020-03-13-18-52;2020-03-13-18-54;2020-03-13-18-56;2020-03-13-18-59;2020-03-13-18-51;2020-03-13-18-53;2020-03-13-18-55;2020-03-13-18-58;1;0.5;1;1;11;11;0.000495556;0.001082778;0.001265556;13.03.2020
1143551;2020-03-13-19-59;2020-03-13-20-00;2020-03-13-20-02;2020-03-13-20-04;2020-03-13-19-59;2020-03-13-20-00;2020-03-13-20-01;2020-03-13-20-05;0.5;0.5;1;0.5;12;12;0.000632778;0.000362778;0.001985556;13.03.2020
1143553;2020-03-13-21-10;2020-03-13-21-11;2020-03-13-21-13;2020-03-13-21-15;2020-03-13-21-09;2020-03-13-21-11;2020-03-13-21-12;2020-03-13-21-15;1;0;0.5;1;13;13;0.000535556;0.00074;0.001632778;13.03.2020
1143800;2020-03-14-05-29;2020-03-14-05-30;2020-03-14-05-31;2020-03-14-05-33;2020-03-14-05-29;2020-03-14-05-30;2020-03-14-05-31;2020-03-14-05-34;0;0;0;0;1;14;0.00072;0.00073;0.00172;14.03.2020
1143802;2020-03-14-06-29;2020-03-14-06-30;2020-03-14-06-31;2020-03-14-06-33;2020-03-14-06-30;2020-03-14-06-32;2020-03-14-06-32;2020-03-14-06-34;0.5;0;0.5;1;2;15;0.000532778;0.00033;0.000842778;14.03.2020
1143804;2020-03-14-07-39;2020-03-14-07-41;2020-03-14-07-42;2020-03-14-07-44;2020-03-14-07-40;2020-03-14-07-42;2020-03-14-07-42;2020-03-14-07-46;0.5;0;0.5;0.5;3;16;0.001112778;0.00049;0.002082778;14.03.2020
1143806;2020-03-14-08-42;2020-03-14-08-44;2020-03-14-08-45;2020-03-14-08-47;2020-03-14-08-43;2020-03-14-08-45;2020-03-14-08-45;2020-03-14-08-48;0;0;0;1;4;17;0.00122;0.00048;0.00173;14.03.2020
1143808;2020-03-14-09-56;2020-03-14-09-58;2020-03-14-09-59;2020-03-14-10-01;2020-03-14-09-57;2020-03-14-10-00;2020-03-14-10-01;2020-03-14-10-04;2;0.5;0;1;5;18;0.000781111;0.000422778;0.00171;14.03.2020
1143810;2020-03-14-11-03;2020-03-14-11-05;2020-03-14-11-06;2020-03-14-11-08;2020-03-14-11-03;2020-03-14-11-06;2020-03-14-11-07;2020-03-14-11-10;2;0;0.5;1;6;19;0.000301111;0.00052;0.001842778;14.03.2020
1143812;2020-03-14-12-06;2020-03-14-12-08;2020-03-14-12-09;2020-03-14-12-11;2020-03-14-12-07;2020-03-14-12-09;2020-03-14-12-10;2020-03-14-12-12;1;0.5;1;0.5;7;20;0.000495556;0.000372778;0.000505556;14.03.2020
1143814;2020-03-14-13-09;2020-03-14-13-11;2020-03-14-13-12;2020-03-14-13-14;2020-03-14-13-08;2020-03-14-13-11;2020-03-14-13-12;2020-03-14-13-14;1;0;0;1;8;21;0.000775556;0.00076;0.0017;14.03.2020
1143816;2020-03-14-14-12;2020-03-14-14-14;2020-03-14-14-15;2020-03-14-14-17;2020-03-14-14-11;2020-03-14-14-12;2020-03-14-14-14;2020-03-14-14-16;0;0.5;1;1;9;22;0.00074;0.000882778;0.000795556;14.03.2020
1143818;2020-03-14-15-15;2020-03-14-15-17;2020-03-14-15-18;2020-03-14-15-20;2020-03-14-15-15;2020-03-14-15-16;2020-03-14-15-17;2020-03-14-15-19;0;0.5;0.5;1;10;23;0.00121;0.000372778;0.001102778;14.03.2020
1143820;2020-03-14-16-26;2020-03-14-16-28;2020-03-14-16-29;2020-03-14-16-31;2020-03-14-16-25;2020-03-14-16-27;2020-03-14-16-28;2020-03-14-16-31;0;0;0.5;1;11;24;0.00121;0.00073;0.001832778;14.03.2020
1143822;2020-03-14-17-31;2020-03-14-17-33;2020-03-14-17-34;2020-03-14-17-36;2020-03-14-17-31;2020-03-14-17-31;2020-03-14-17-33;2020-03-14-17-35;0;0.5;0.5;1;12;25;0.00049;0.000772778;0.001222778;14.03.2020
1143824;2020-03-14-18-34;2020-03-14-18-36;2020-03-14-18-37;2020-03-14-18-39;2020-03-14-18-33;2020-03-14-18-35;2020-03-14-18-36;2020-03-14-18-38;1;0.5;0;1;13;26;0.000645556;0.000262778;0.00146;14.03.2020
1143826;2020-03-14-19-36;2020-03-14-19-37;2020-03-14-19-38;2020-03-14-19-40;2020-03-14-19-35;2020-03-14-19-37;2020-03-14-19-38;2020-03-14-19-41;0;0;0.5;0.5;14;27;0.00099;0.00049;0.002382778;14.03.2020
1143828;2020-03-14-20-44;2020-03-14-20-45;2020-03-14-20-46;2020-03-14-20-48;2020-03-14-20-44;2020-03-14-20-45;2020-03-14-20-46;2020-03-14-20-49;0;0;0;1;15;28;0.00077;0.00074;0.00242;14.03.2020
1143800;2020-03-15-05-29;2020-03-15-05-30;2020-03-15-05-31;2020-03-15-05-33;2020-03-15-05-28;2020-03-15-05-30;2020-03-15-05-31;2020-03-15-05-34;0;0;0;0;1;29;0.00094;0.00081;0.00198;15.03.2020
1143802;2020-03-15-06-29;2020-03-15-06-30;2020-03-15-06-31;2020-03-15-06-33;2020-03-15-06-29;2020-03-15-06-31;2020-03-15-06-32;2020-03-15-06-33;1.5;0;0;0.5;2;30;0.000488333;0.00071;0.00074;15.03.2020
1143804;2020-03-15-07-39;2020-03-15-07-41;2020-03-15-07-42;2020-03-15-07-44;2020-03-15-07-39;2020-03-15-07-40;2020-03-15-07-41;2020-03-15-07-43;1;0.5;0.5;1;3;31;0.000295556;0.000402778;0.001122778;15.03.2020
1143806;2020-03-15-08-42;2020-03-15-08-44;2020-03-15-08-45;2020-03-15-08-47;2020-03-15-08-42;2020-03-15-08-43;2020-03-15-08-44;2020-03-15-08-46;1;0;0;1;4;32;0.000485556;0.00053;0.00137;15.03.2020
1143808;2020-03-15-09-56;2020-03-15-09-58;2020-03-15-09-59;2020-03-15-10-01;2020-03-15-09-56;2020-03-15-09-57;2020-03-15-09-59;2020-03-15-10-02;0;1;0;0.5;5;33;0.0012;0.000455556;0.00178;15.03.2020
1143810;2020-03-15-11-03;2020-03-15-11-05;2020-03-15-11-06;2020-03-15-11-08;2020-03-15-11-03;2020-03-15-11-06;2020-03-15-11-06;2020-03-15-11-10;1.5;0;0;1;6;34;0.000668333;0.00048;0.00218;15.03.2020
1143812;2020-03-15-12-06;2020-03-15-12-08;2020-03-15-12-09;2020-03-15-12-11;2020-03-15-12-05;2020-03-15-12-07;2020-03-15-12-08;2020-03-15-12-12;0;0;0;1;7;35;0.00133;0.00073;0.00244;15.03.2020
1143814;2020-03-15-13-09;2020-03-15-13-11;2020-03-15-13-12;2020-03-15-13-14;2020-03-15-13-08;2020-03-15-13-10;2020-03-15-13-11;2020-03-15-13-14;2;0;0;0.5;8;36;6.11111E-05;0.00068;0.00176;15.03.2020
1143816;2020-03-15-14-12;2020-03-15-14-14;2020-03-15-14-15;2020-03-15-14-17;2020-03-15-14-11;2020-03-15-14-12;2020-03-15-14-13;2020-03-15-14-16;0;0;0;1;9;37;0.00085;0.00074;0.00196;15.03.2020
1143818;2020-03-15-15-15;2020-03-15-15-17;2020-03-15-15-18;2020-03-15-15-20;2020-03-15-15-14;2020-03-15-15-16;2020-03-15-15-17;2020-03-15-15-20;0;0;0;0;10;38;0.00077;0.0008;0.0022;15.03.2020
1143820;2020-03-15-16-26;2020-03-15-16-28;2020-03-15-16-29;2020-03-15-16-31;2020-03-15-16-25;2020-03-15-16-27;2020-03-15-16-28;2020-03-15-16-31;0;1;0;0;11;39;0.00122;3.55556E-05;0.00219;15.03.2020
1143822;2020-03-15-17-31;2020-03-15-17-33;2020-03-15-17-34;2020-03-15-17-36;2020-03-15-17-31;2020-03-15-17-34;2020-03-15-17-35;2020-03-15-17-37;1;0;0;1;12;40;0.001055556;0.00073;0.00176;15.03.2020
1143824;2020-03-15-18-34;2020-03-15-18-36;2020-03-15-18-37;2020-03-15-18-39;2020-03-15-18-34;2020-03-15-18-34;2020-03-15-18-36;2020-03-15-18-39;0;0;1;1;13;41;0.00049;0.00112;0.001425556;15.03.2020
1143826;2020-03-15-19-36;2020-03-15-19-37;2020-03-15-19-38;2020-03-15-19-40;2020-03-15-19-37;2020-03-15-19-39;2020-03-15-19-40;2020-03-15-19-43;1;0;0;0;14;42;0.001135556;0.00049;0.00244;15.03.2020
1143828;2020-03-15-20-44;2020-03-15-20-45;2020-03-15-20-46;2020-03-15-20-48;2020-03-15-20-43;2020-03-15-20-44;2020-03-15-20-45;2020-03-15-20-49;0;0;0;0.5;15;43;0.00071;0.00087;0.00268;15.03.2020
1143527;2020-03-16-05-30;2020-03-16-05-31;2020-03-16-05-33;2020-03-16-05-35;2020-03-16-05-29;2020-03-16-05-31;2020-03-16-05-32;2020-03-16-05-34;0;0;0.5;1;1;44;0.00085;0.00112;0.000982778;16.03.2020
1143529;2020-03-16-06-42;2020-03-16-06-43;2020-03-16-06-45;2020-03-16-06-47;2020-03-16-06-41;2020-03-16-06-43;2020-03-16-06-44;2020-03-16-06-47;1;0;0.5;1;2;45;0.000315556;0.00108;0.001982778;16.03.2020
1143531;2020-03-16-07-44;2020-03-16-07-46;2020-03-16-07-48;2020-03-16-07-51;2020-03-16-07-43;2020-03-16-07-45;2020-03-16-07-46;2020-03-16-07-50;0;1;0;0;3;46;0.00119;0.000265556;0.00251;16.03.2020
1143533;2020-03-16-08-58;2020-03-16-09-00;2020-03-16-09-02;2020-03-16-09-05;2020-03-16-08-57;2020-03-16-08-59;2020-03-16-09-00;2020-03-16-09-03;1;0.5;0.5;1;4;47;0.000525556;0.000382778;0.001812778;16.03.2020
1143535;2020-03-16-10-28;2020-03-16-10-30;2020-03-16-10-32;2020-03-16-10-35;2020-03-16-10-29;2020-03-16-10-31;2020-03-16-10-32;2020-03-16-10-34;1;0;0;0.5;5;48;0.000785556;0.00072;0.00147;16.03.2020
1143537;2020-03-16-11-39;2020-03-16-11-41;2020-03-16-11-43;2020-03-16-11-46;2020-03-16-11-38;2020-03-16-11-40;2020-03-16-11-41;2020-03-16-11-44;1;0.5;1;1;6;49;0.000765556;0.000382778;0.001245556;16.03.2020
1143539;2020-03-16-12-50;2020-03-16-12-52;2020-03-16-12-54;2020-03-16-12-57;2020-03-16-12-49;2020-03-16-12-52;2020-03-16-12-53;2020-03-16-12-56;1.5;0.5;0.5;1;7;50;0.000668333;0.000622778;0.001602778;16.03.2020
1143541;2020-03-16-14-01;2020-03-16-14-03;2020-03-16-14-05;2020-03-16-14-08;2020-03-16-14-00;2020-03-16-14-03;2020-03-16-14-04;2020-03-16-14-08;1;0;1;1;8;51;0.000765556;0.00122;0.001535556;16.03.2020
1143543;2020-03-16-15-12;2020-03-16-15-14;2020-03-16-15-16;2020-03-16-15-19;2020-03-16-15-11;2020-03-16-15-13;2020-03-16-15-15;2020-03-16-15-17;2;0.5;1;0.5;9;52;0.000321111;0.000842778;0.000765556;16.03.2020
1143545;2020-03-16-16-29;2020-03-16-16-31;2020-03-16-16-33;2020-03-16-16-36;2020-03-16-16-29;2020-03-16-16-30;2020-03-16-16-31;2020-03-16-16-33;0.5;0.5;0.5;0.5;10;53;0.000632778;0.000382778;0.001082778;16.03.2020
1143547;2020-03-16-17-41;2020-03-16-17-43;2020-03-16-17-45;2020-03-16-17-48;2020-03-16-17-40;2020-03-16-17-42;2020-03-16-17-43;2020-03-16-17-46;1.5;0.5;0;1;11;54;0.000168333;0.000132778;0.00227;16.03.2020
1143549;2020-03-16-18-52;2020-03-16-18-54;2020-03-16-18-56;2020-03-16-18-59;2020-03-16-18-51;2020-03-16-18-53;2020-03-16-18-56;2020-03-16-18-57;1;0;2;0.5;12;55;0.000525556;0.00167;-0.000188889;16.03.2020
1143551;2020-03-16-19-59;2020-03-16-20-00;2020-03-16-20-02;2020-03-16-20-04;2020-03-16-19-58;2020-03-16-19-59;2020-03-16-20-00;2020-03-16-20-01;1;0;0;0.5;13;56;0.000275556;0.00049;0.00071;16.03.2020
1143553;2020-03-16-21-10;2020-03-16-21-11;2020-03-16-21-13;2020-03-16-21-15;2020-03-16-21-10;2020-03-16-21-12;2020-03-16-21-12;2020-03-16-21-15;1;0;0.5;0.5;14;57;0.000755556;0.00046;0.001602778;16.03.2020
1143527;2020-03-17-05-30;2020-03-17-05-31;2020-03-17-05-33;2020-03-17-05-35;2020-03-17-05-30;2020-03-17-05-31;2020-03-17-05-32;2020-03-17-05-34;0;0;0;1;1;58;0.00075;0.00074;0.00169;17.03.2020
1143529;2020-03-17-06-42;2020-03-17-06-43;2020-03-17-06-45;2020-03-17-06-47;2020-03-17-06-41;2020-03-17-06-43;2020-03-17-06-43;2020-03-17-06-47;1;0;0.5;0.5;2;59;0.000275556;0.00049;0.002362778;17.03.2020
1143531;2020-03-17-07-44;2020-03-17-07-46;2020-03-17-07-48;2020-03-17-07-51;2020-03-17-07-43;2020-03-17-07-45;2020-03-17-07-46;2020-03-17-07-50;0;0.5;1;1;3;60;0.0012;0.000382778;0.001985556;17.03.2020
